ACCOUNT_ID,TOTAL_DEPOSITS,TOTAL_WITHDRAWALS,TXN_COUNT,ENDING_BALANCE
8863,1345413,0,2,4819400
8864,2193400,2366597,11,7921402
8865,3386619,1897859,9,9870273
8866,4322662,0,9,11787223
8867,3999177,1992957,14,4938278
8868,3592966,525147,8,11882770
8869,1404862,3552772,10,4538204
8870,4928981,1167651,12,3943265
8871,3022556,3077799,9,6632021
8872,2859020,3195760,12,5044122
8873,2447089,0,4,3082102
8874,1557876,1715845,7,7643547
8875,2161455,1879630,8,6291259
8876,3650773,806273,8,6556692
8877,2972106,3673645,10,2428264
8878,2260658,1781083,7,2178740
8879,2601686,1454040,8,3629699
8880,4018609,1004250,8,5677877
8881,1501392,2522534,7,7598265
8882,5755145,1387896,11,5089921
8883,2270266,2868271,9,3565340
8884,3650689,4135483,14,7963320
8885,3761963,2343301,11,2302761
8886,832128,1755699,6,5399093
8887,3837344,2393162,10,9715298
8888,3067530,5852336,13,5995625
8889,3472048,855667,9,9541613
8890,2471391,2990120,10,5944531
8891,2305075,2822366,10,-331210
8892,3703178,1064149,9,11911069
8893,2559702,2359449,11,404402
8894,3768407,3170053,14,2478471
8895,4691688,2478977,12,2216656
8896,5752688,7464,9,11798309
8897,5334398,1211062,11,7305457
8898,3660270,3133780,16,9431304
8899,2635666,2335603,10,7776619
8900,3204977,896028,6,7080728
8901,5814077,1446840,14,7284343
8902,3806322,2010697,12,7855942
8903,3247188,1773024,10,10710369
8904,1994473,1933674,10,8516489
8905,4286281,1877781,10,5193165
8906,2407600,1322081,8,8265381
8907,1853082,2670732,11,5044226
8908,2876784,844496,8,8252412
8909,5869545,3706470,15,3556578
8910,1987353,1942065,9,7577268
8911,953290,2984320,8,2680228
8912,1473427,4168954,13,1307439
8913,689130,1643903,7,8880083
8914,3296768,474880,9,12638083
8915,760545,2204518,6,5181755
8916,1966681,1104402,10,9295636
8917,3619067,2026015,14,11503948
8918,2295382,817389,7,11342560
8919,6934791,4494021,20,4005346
8920,3693807,1905914,10,4402484
8921,419722,6458184,12,256847
8922,1337148,3176718,7,5442330
8923,1098086,119866,3,5121671
8924,29128,0,1,9818268
8925,3694573,1056293,11,6504951
8926,5140161,2611793,14,5180896
8927,2587363,1420248,7,7719746
8928,1494985,800465,6,1812198
8929,2821915,1078104,7,10891760
8930,1097056,2310388,8,2817888
8931,2403796,1885728,12,7190797
8932,2728551,3023451,12,8600171
8933,859645,1771701,6,2149789
8934,2213045,946172,6,5740197
8935,2953298,1311663,9,8436016
8936,1831456,1168978,8,3465881
8937,1949595,2002974,7,8051941
8938,1700317,1930320,8,6462313
8939,1964777,4523561,15,1834648
8940,7074157,2667098,15,13178858
8941,3330771,2289595,9,3552414
8942,4663108,2272804,12,8798121
8943,2104313,2911257,10,-479135
8944,4168444,1635413,14,3077883
8945,3191153,3136033,12,8877157
8946,1277700,1905212,6,7186756
8947,3216739,2381439,8,4621220
8948,3915706,4039829,15,3839417
8949,3003632,1244795,10,9574628
8950,3513031,1778740,11,6114514
8951,5096217,0,9,10340065
8952,2028597,2542877,10,4208117
8953,2007754,795791,6,8677873
8954,1272602,1762132,5,1598014
8955,4149082,2914706,13,2921544
8956,1775829,2399498,11,1560146
8957,5445129,3209972,13,7453390
8958,4371525,1923608,13,5734406
8959,3224825,972568,8,9514156
8960,2041097,108314,8,9770473
8961,2408584,2513580,8,2190868
8962,2939612,1333584,11,10225489
8963,5969554,0,9,13018949
8964,1251980,725644,5,781924
8965,2616689,4834148,14,6390414
8966,2694886,2165663,8,9243678
8967,1824665,2505057,8,8837440
8968,0,4331706,9,-2487937
8969,2161315,3089702,7,-737946
8970,863118,325194,4,8938716
8971,1945396,1831085,9,6744339
8972,1296023,3993339,8,-1097921
8973,2879368,1221558,8,7725192
8974,2079563,2363148,12,7318843
8975,3208602,2456077,11,5206565
8976,3022646,4153230,14,-8048
8977,3181983,3179106,12,448138
8978,3078291,1672731,9,4036196
8979,1221090,1615616,7,1411772
8980,1269125,4569377,11,-2559147
8981,3454998,2137377,12,9996856
8982,2165040,3586810,13,2792103
8983,2201680,1160625,7,5629918
8984,2427868,4706024,13,6061250
8985,2587339,1461561,9,10711361
8986,2175515,2162703,8,4206032
8987,4919640,1875740,12,7094810
8988,3530561,2606391,14,7602332
8989,1090119,1705240,6,-422879
8990,5049139,3604268,17,4491472
8991,3409952,3117078,14,938199
8992,3273544,1465289,11,7944344
8993,2177925,1498542,6,1888437
8994,2669172,2719871,10,5359270
8995,4080313,2246150,11,3347113
8996,3790764,984417,11,3777636
8997,1817358,2404331,11,518908
8998,2595862,2345207,9,7174640
8999,2994210,911246,8,8754679
9000,2326840,3077937,9,8189380
9001,2227618,0,3,4289758
9002,3016272,839302,9,3207447
9003,1283955,2264338,8,5686891
9004,2556290,402727,7,7914716
9005,3868476,2600282,11,7258895
9006,1165828,2092118,7,1362691
9007,3650199,3187139,11,2576989
9008,3610828,3281292,13,6654392
9009,949125,4062842,14,4240784
9010,3489590,1902399,11,8633381
9011,1170918,3375792,8,4104165
9012,2282256,3733716,11,3907217
9013,3005875,1243457,7,2456442
9014,1323834,980371,7,3336730
9015,3539112,2430242,12,2593827
9016,2793995,145057,7,10901240
9017,4142213,605608,8,9694442
9018,3448100,1318495,10,3281291
9019,2209013,1425084,7,7870347
9020,2266048,1190927,5,10033334
9021,1077935,3071199,10,-1893737
9022,1722055,1086105,6,6711702
9023,2699726,1874139,12,3887323
9024,5587427,2442009,14,6191117
9025,2255147,2511954,9,5522092
9026,4759791,2123018,13,4687265
9027,1064930,1847314,7,4307655
9028,3159402,2206531,12,1664058
9029,3702074,2049755,11,10755934
9030,677368,717798,3,2163506
9031,4901361,953875,11,4806385
9032,1566952,2857826,8,-592653
9033,1490986,585243,4,10540973
9034,1741242,2477681,10,1064286
9035,2945402,921503,9,7272426
9036,2941911,3255701,12,5999404
9037,4622102,3523439,15,10164053
9038,2295361,2141116,9,1925432
9039,4956495,585274,11,11631848
9040,674424,2327192,6,2554996
9041,2116911,3757760,13,7031157
9042,1374939,2127819,7,7551570
9043,1890388,999228,8,5516617
9044,5397625,2828527,13,12346130
9045,3136089,2331507,12,8315787
9046,5112657,2162949,11,9140204
9047,1510247,3962482,11,-1892762
9048,516345,775334,4,5156008
9049,2304957,1767486,10,3413343
9050,1774462,2518989,11,5090249
9051,5514003,2334732,13,10495915
9052,2681199,4384814,14,4408781
9053,2224262,2649100,9,9059193
9054,2886215,882975,9,4169837
9055,351111,1892116,6,4557569
9056,2601957,2860420,11,7064083
9057,1348005,2377901,10,5374448
9058,3498369,1304091,10,10203619
9059,1058898,2283962,9,2193824
9060,4551744,3372298,13,8066285
9061,2908982,4080108,10,1338363
9062,1292140,1894335,8,8150613
9063,1153383,1514147,6,2529060
9064,3219274,1188048,9,11624501
9065,1346707,1237798,4,3345904
9066,3766142,1528365,9,4559636
9067,2269530,1473274,7,4566370
9068,3644277,4082707,14,7166162
9069,1525522,1947904,9,2866761
9070,1729975,1756516,11,9645768
9071,1677429,5099492,12,4763957
9072,1168031,3257023,11,-1274683
9073,1619433,2413412,9,4931629
9074,1782632,3682310,10,-292126
9075,4994269,1170254,14,8680131
9076,1708576,1565009,8,4306055
9077,2930997,374727,6,3748618
9078,3189799,1892650,8,6428189
9079,5910312,162613,12,6385913
9080,5716072,3186392,16,4863633
9081,5310898,5660458,18,6266881
9082,1500193,2878557,8,1409693
9083,2396189,2373634,9,4181678
9084,4341210,3017911,11,9399708
9085,994112,2406673,7,6980216
9086,3171608,2010155,10,5087718
9087,2086977,3025172,10,8641343
9088,1134378,3583435,10,2843241
9089,3517775,3837854,12,-21141
9090,1831355,995319,6,4251001
9091,4852373,3040227,13,11161344
9092,0,1538573,3,7095692
9093,4143614,1163212,10,6831025
9094,4070368,2242403,11,4281994
9095,1140515,2460308,8,143687
9096,3074791,1664561,8,4377794
9097,2220522,1453776,6,5416213
9098,1533554,2046153,7,3841798
9099,2536197,2476224,10,8938693
9100,3224106,3820679,16,3817663
9101,3882911,1085837,11,9981036
9102,3639312,2194395,12,10546570
9103,1879784,3955266,10,5488265
9104,2479119,2238125,9,4432970
9105,2224563,3049796,11,3826237
9106,2533961,1085094,10,6786398
9107,4458665,4852874,16,7206786
9108,1899092,3090212,11,3827549
9109,4668660,136301,8,11570855
9110,1220077,1510121,8,7481352
9111,2830956,2591231,11,8188021
9112,4808857,846628,13,8591138
9113,2307542,3352153,16,4355565
9114,2406703,1683415,7,6163256
9115,3501068,1520099,11,10154305
9116,2466778,107878,8,3643487
9117,3373716,3904390,13,4062098
9118,4066453,3423194,13,4947923
9119,3255044,1688541,11,4731725
9120,1398902,4394737,12,5378003
9121,3808330,4208069,12,2771558
9122,3224144,2611181,14,7548990
9123,2206130,660990,6,7636883
9124,2112696,3894731,12,-444925
9125,1192246,939013,4,10215836
9126,2263740,1163435,7,9969185
9127,764495,3199539,8,-1654770
9128,1884104,363862,6,7010898
9129,3439906,1753248,12,8688100
9130,1583815,2362662,8,4989486
9131,4412233,2313893,12,9024582
9132,851866,2251656,6,2960711
9133,903623,1581646,4,-246893
9134,672468,2143974,6,1754073
9135,4142785,1099439,10,10565481
9136,2893823,1575595,11,8987840
9137,1228204,2676491,6,7259484
9138,2132989,2795536,10,396989
9139,209824,188710,2,5167692
9140,2383242,1480791,8,6902894
9141,2245034,0,4,11678849
9142,4997117,6379718,16,3033874
9143,1674364,4547318,10,-1244961
9144,2900792,4081310,13,3168248
9145,3966131,927562,10,3665049
9146,2216620,2792083,10,598729
9147,4192997,538144,9,8816342
9148,2391265,3773878,13,811291
9149,3251098,2558581,10,7016759
9150,2345690,456265,7,7613615
9151,3432289,789951,10,4600144
9152,2731972,5319383,15,729265
9153,2918687,1708021,8,4873322
9154,2142898,2351504,11,3482962
9155,1693822,1790248,6,7934351
9156,6083446,1855779,14,10338210
9157,3580615,2406977,11,7905779
9158,3818532,3507270,13,6065982
9159,8358589,2786030,19,8197247
9160,1843017,2354563,6,405294
9161,5623784,3253397,16,5148010
9162,1491198,2111050,8,1549447
9163,2545754,1591861,8,6137118
9164,2162021,2338488,8,1413173
9165,2564416,3243362,13,974725
9166,4099116,2461199,12,7648379
9167,3695606,922071,7,5070947
9168,2683169,287393,6,9871196
9169,0,3540846,6,-1139468
9170,3479470,2420766,13,4427879
9171,4348988,3322350,13,3855518
9172,3360152,2276224,11,11072389
9173,5667649,919583,12,10146451
9174,6769856,1086803,14,9675889
9175,1251860,456374,5,4396203
9176,6164049,2595233,13,6561637
9177,2552348,2215382,11,1680428
9178,2559398,2261837,9,7373666
9179,1125416,3329734,9,1208010
9180,4048095,884514,10,5303719
9181,3080620,1930811,9,3116264
9182,2632633,2674150,10,3786735
9183,2666394,655007,9,4982080
9184,3338285,1640745,10,2320352
9185,5022582,4379275,18,4473041
9186,1627950,871743,6,2065560
9187,1488218,2556182,7,7738453
9188,5304559,4866409,21,7728921
9189,1320736,1801732,5,8844989
9190,3542896,841506,8,12427400
9191,3213097,1782481,13,7161959
9192,998821,2250556,10,2446622
9193,3974021,1852219,13,6106718
9194,2425388,1590755,8,6455048
9195,2288465,1340316,6,8495203
9196,1255159,2236363,9,2924239
9197,1623344,906433,5,7391698
9198,4209863,4617802,13,661817
9199,2077448,1360600,6,6180062
9200,2385201,1550783,9,5781532
9201,1750582,5114916,12,2078155
9202,4957815,1583846,10,3923584
9203,3123522,2597196,11,9037402
9204,2762908,0,5,5777949
9205,2170315,370163,6,6300874
9206,2104171,928634,6,10121685
9207,2558441,3792661,11,1178918
9208,2944609,1685935,11,8715972
9209,2336135,808943,8,10352123
9210,2810615,1870935,10,8041604
9211,2420680,3331097,11,802454
9212,2351790,1187111,6,3241645
9213,2252370,2013321,11,9391791
9214,1865822,1796730,8,6614436
9215,2658859,2655855,12,9127792
9216,2136592,949353,9,1712221
9217,5038300,5270379,17,6479776
9218,2061335,2418406,8,4320596
9219,4253584,1210988,12,13017071
9220,1037696,5090196,9,1337804
9221,2720885,1420384,10,8139496
9222,4147369,3423004,15,10104540
9223,2060211,1933861,9,3755529
9224,4150734,1405760,11,3174269
9225,2663427,3661756,10,204807
9226,3777210,7131767,18,-555899
9227,4241982,1917235,15,12041618
9228,4945303,2421975,15,5991516
9229,3227790,1215585,12,3755798
9230,3213695,2007165,10,7850321
9231,2264840,4352135,13,3953645
9232,1819728,36130,8,8572225
9233,1494921,2540132,11,7666164
9234,1755814,5103141,16,-1307565
9235,1699157,3396748,10,170661
9236,4986147,2971691,16,9822839
9237,3889972,1558417,14,7096215
9238,1944291,743279,10,5561242
9239,2654140,2710285,10,7485922
9240,5200687,3865184,15,9218513
9241,1781264,1249331,8,7181710
9242,1638193,3470388,8,-1632854
9243,252033,2072432,5,5386633
9244,3858843,2721125,12,4254832
9245,4445224,4100278,14,1147923
9246,2511743,5252857,17,-215277
9247,1003993,2981277,9,2123675
9248,2890757,639990,8,11885042
9249,1226189,316022,4,8365684
9250,1339706,553606,6,2925934
9251,4841663,815905,10,9866499
9252,5029419,1420126,10,13467280
9253,2988986,2966083,10,6760496
9254,3021578,44979,6,9210851
9255,2464153,527502,7,4302449
9256,729826,2873461,10,2499119
9257,1218275,932451,7,8768147
9258,3337005,1673336,12,6077251
9259,2729255,1339353,9,2608898
9260,1619167,110183,3,9490499
9261,4964165,1384064,14,11990326
9262,3645458,1565578,14,6406792
9263,2063061,726058,6,3205401
9264,5640368,1088393,15,6852197
9265,3211159,1564066,13,10126149
9266,2583485,2083071,8,7342016
9267,1237861,2334086,8,-697301
9268,1010817,362015,5,3999104
9269,2457093,1184188,9,8881196
9270,4677224,1334701,14,6659381
9271,2747215,3502779,16,6756615
9272,2336103,2516640,10,3565870
9273,1592006,2509273,9,5639197
9274,2791536,2030749,10,5819942
9275,2095320,2304349,9,3581614
9276,4118578,3508531,14,9890697
9277,3887304,3752198,14,2139820
9278,3741449,2142114,14,7552397
9279,1879699,2192870,9,4519646
9280,3745835,3533743,13,9570765
9281,2530952,2614573,8,8841025
9282,4495469,1766478,13,4152210
9283,1703369,2835586,8,6243796
9284,2525920,3868573,13,8505923
9285,2639243,3962669,12,2394719
9286,1946983,3159555,8,840587
9287,3652636,3020878,13,4237431
9288,2527514,2097401,10,10354712
9289,2724635,2072314,11,3658503
9290,2911102,4286570,12,6128867
9291,3189534,1757659,10,6731907
9292,2468096,2160630,9,3320037
9293,1192213,1734332,7,6832975
9294,3218716,4580262,15,4916621
9295,1915908,957773,6,9049274
9296,2820816,1341031,9,11310580
9297,398576,1281932,5,2899722
9298,2854720,1763803,9,1902344
9299,1658143,393092,6,9041347
9300,4011910,1470812,12,2849707
9301,2742230,2320275,10,4861717
9302,2307027,1779710,9,2252502
9303,1473481,592471,3,10803439
9304,2060289,388178,5,5680715
9305,2214763,2853807,9,8782322
9306,7513265,1416524,15,10615181
9307,2160750,4235955,13,3525146
9308,2406706,679205,9,10483484
9309,1927622,3493222,11,5210552
9310,2486716,2908980,10,6075082
9311,1436680,102068,4,4987586
9312,2929996,3193743,13,5834047
9313,2467485,1548034,9,2523530
9314,3246712,1761009,11,4817642
9315,4536529,2276839,15,7516507
9316,115818,1727556,5,455683
9317,5797328,1446957,12,10192069
9318,3981158,1867639,11,5893006
9319,3197918,2947646,11,3615040
9320,2970131,4210522,12,5472852
9321,1475434,1906917,6,7481558
9322,3528136,3720629,15,1350908
9323,3255863,3292093,11,5525269
9324,1767609,1987206,9,7833625
9325,3144351,2361268,9,9860284
9326,1982352,2087923,11,8350478
9327,3372855,2321930,10,5182332
9328,1770503,2414124,6,2779210
9329,2402808,804313,8,1894696
9330,1905942,0,5,8421117
9331,3206237,2628022,11,10514084
9332,1019135,2351724,7,3733988
9333,5672433,510425,11,11100897
9334,2580573,1768919,7,6407150
9335,4901436,1752092,11,11652443
9336,3721213,1585011,10,8569711
9337,3358261,1905538,10,5780206
9338,3356466,1745661,11,9076635
9339,4099864,2512238,10,9095372
9340,2962760,517055,6,7071739
9341,4272137,2491864,12,11042181
9342,3397219,1270542,13,10688854
9343,2815701,1759127,9,6926007
9344,4664822,3598215,13,2017073
9345,6174308,1471862,14,9890731
9346,967873,1722390,5,3820983
9347,2877403,2438581,11,4197194
9348,2766733,3948201,13,5949129
9349,1244923,4488841,10,2555008
9350,632910,1697189,5,7126728
9351,639019,2553989,7,7915678
9352,4756015,3259927,15,10382532
9353,2678008,2585382,11,5279276
9354,2544811,1092317,8,7223279
9355,2958988,3105448,12,19652
9356,1287832,1432527,5,1711016
9357,471885,2242873,4,4705302
9358,4104793,3470869,14,1388048
9359,1801094,1438160,9,4281740
9360,3850542,1681109,12,6567105
9361,2679528,3327553,12,4892375
9362,4478662,1639636,9,11947339
9363,2036258,1951054,7,2019539
9364,3557269,3054800,13,7998110
9365,4265604,1083137,12,4384992
9366,1316989,1512932,9,1729988
9367,1538805,163472,5,3135704
9368,3223328,3881647,14,3667800
9369,2543261,2326815,12,2660498
9370,4550869,2297935,12,6085456
9371,4262954,1797089,13,8255452
9372,2042827,926806,6,2280573
9373,2205214,2187762,12,6029824
9374,1158612,4218743,14,4466792
9375,3057447,1318580,7,4377371
9376,4632736,1795713,12,8485740
9377,1084334,2897499,10,2650043
9378,846598,849468,4,9093531
9379,2629543,1811292,8,6255904
9380,3055476,5851769,16,-1670436
9381,3064864,2582730,11,9817468
9382,2115350,1533743,6,1253049
9383,5602072,1269931,12,13516807
9384,1887522,2402057,7,4890339
9385,3127579,1338433,10,10058745
9386,1912588,3128482,13,8357570
9387,3112202,3472075,12,4435706
9388,5227131,3360996,17,8244827
9389,2725898,1245692,7,8294356
9390,892128,4327624,9,-840829
9391,4264027,1157724,8,9636691
9392,2884780,2434657,12,9806569
9393,2379452,984970,7,8085905
9394,4462760,4029729,18,6105208
9395,1662314,3483788,11,6765056
9396,1100843,3169508,9,-256157
9397,3044984,3625096,11,3687732
9398,2960460,2563486,11,7499126
9399,4963449,4538741,15,1828035
9400,2364446,3491870,13,1762294
9401,1980073,4104193,14,2721103
9402,374433,1521000,5,8507816
9403,4501164,4091102,17,5435900
9404,1992629,1796663,8,4231740
9405,1470167,159397,4,9041075
9406,1960814,3141989,12,-158894
9407,3637921,2403661,12,1845520
9408,2526048,457234,7,9670644
9409,2462994,598485,7,6352463
9410,3000063,132557,6,11104302
9411,4158112,2189222,14,11837734
9412,2473831,65006,4,6610516
9413,3373285,3059196,11,8862656
9414,2579003,783283,7,3885604
9415,2126183,3479165,13,3911437
9416,4803427,2622227,15,11851837
9417,5391985,3695033,17,8924158
9418,2520148,1522473,5,1301090
9419,3738770,4450877,15,-593692
9420,358630,1105314,5,-717
9421,4261198,3659060,14,8521293
9422,3753138,3967250,15,6735096
9423,454737,4442789,9,3814985
9424,3573493,1188023,10,6089972
9425,2564320,1211367,8,8180859
9426,4714851,2433313,13,12172822
9427,2240235,2565064,10,8062535
9428,4288333,3019527,12,9608529
9429,3479971,3366439,15,392978
9430,4641150,1271900,12,9077435
9431,3097864,2613577,10,2509929
9432,4397137,2593749,14,3069720
9433,3480619,2329888,11,8066021
9434,1376765,2153066,8,7044631
9435,3604398,2600034,10,9891741
9436,2452932,3510091,12,4812724
9437,933472,3419751,10,1703874
9438,3055603,3016099,15,9603303
9439,4214453,2053829,11,9533274
9440,5790339,0,10,15014651
9441,1955162,769236,5,8557343
9442,1742571,3850896,11,97893
9443,1452993,1049817,8,3232943
9444,3413900,1244164,9,7135737
9445,1253713,4028444,8,-524209
9446,2923589,463973,8,10843797
9447,1111278,1130791,6,973007
9448,3606954,1073094,9,7903368
9449,1493213,1318518,7,5274070
9450,2534884,1801444,11,2681333
9451,1075237,2284445,6,5291037
9452,5076743,4562159,12,832347
9453,2736097,1560181,11,10938547
9454,3314163,2948989,10,1701342
9455,3511581,1797025,13,10794613
9456,2768464,3918205,12,-82392
9457,812463,2279856,7,338345
9458,4527314,2937599,15,5454949
9459,6109182,4016318,19,8352770
9460,1180969,3224170,10,7268690
9461,2365258,2396243,9,3569854
9462,3188383,1116306,7,5603874
9463,2706459,2210207,10,2114277
9464,2805547,2330026,10,6092730
9465,812752,733691,3,8499386
9466,1675728,1960276,8,-187946
9467,1102076,0,2,10235606
9468,2116200,3257859,9,7921880
