ACCOUNT_ID,AMOUNT_CENTS,TXN_TYPE
3667,82607,D
7966,512358,D
2673,40144,D
1173,253704,W
339,169281,D
8888,841084,W
8966,930694,W
8217,585433,D
4627,565113,D
2206,432094,W
6106,398069,D
7166,865277,D
8556,909635,D
1275,957601,D
8607,726386,D
3417,337162,D
545,825751,D
1090,820217,W
4516,685052,W
3026,321178,D
4501,699724,D
6782,957479,D
5336,690973,D
1145,138074,D
2835,260083,D
7570,824658,W
2510,678652,W
9621,258850,D
9595,308210,D
1910,822204,W
2092,555042,D
2030,171318,W
6392,778769,W
6720,18757,W
2404,681118,D
7024,432013,D
7069,747827,D
2921,521336,D
5922,446738,W
5315,230307,W
9778,344020,D
6005,790033,W
58,323356,W
1679,766380,D
2561,331538,D
230,562053,W
922,124311,W
9236,333384,D
1173,42145,D
6023,652917,D
4427,998889,D
7285,104557,D
7135,826646,W
2965,795902,W
9291,384547,W
3064,910979,D
412,126179,D
5187,733173,D
8323,884898,W
6961,24348,W
9580,233244,D
9127,717266,W
3221,76624,W
2381,814968,D
1900,779579,W
4722,617151,W
2350,399663,D
4381,51239,W
9534,845485,W
4636,848374,D
4080,633440,D
5081,668418,W
3922,30608,D
9120,1947,W
8402,779011,D
7072,383968,D
4901,706738,D
3137,455905,W
936,355906,W
1570,639458,D
1127,800066,D
3806,843650,W
4591,879527,D
1761,882214,D
851,771551,D
1359,800620,D
3178,612386,W
2779,990900,D
6234,315582,D
5058,705410,D
7948,364220,D
2220,397550,W
1569,413675,D
3047,594992,D
5226,64080,D
7265,66062,D
1058,586824,W
216,996694,W
9565,390193,D
6278,701631,W
4050,632915,W
1483,420495,D
3164,197941,D
2067,337789,D
6205,993618,D
9998,587868,D
932,950162,W
5884,840402,W
1110,916568,W
6843,430665,D
6188,818551,D
3311,528960,D
4683,93550,W
1404,188756,D
1201,470450,D
2501,637828,W
107,160352,W
5867,137062,D
8216,926509,D
2995,782066,D
8554,305510,W
1449,785961,D
8034,948046,D
3917,65631,D
7662,459959,W
497,952568,W
6495,481802,D
1316,354926,W
6885,692205,D
296,680225,W
2509,321465,W
5602,531517,W
1216,487268,D
2439,952054,D
6167,443984,W
7066,158014,W
779,674715,W
1602,921912,D
5678,803955,W
8392,18939,W
9413,91393,W
1651,766385,D
7228,794886,D
9270,23382,W
5988,327170,W
3865,498865,W
9490,336168,W
1843,586901,D
8150,764530,W
3795,587842,D
6915,847573,D
4701,701991,W
2100,405167,D
4018,770622,W
6382,324225,D
6157,123419,W
9159,109576,D
653,837042,W
6669,679125,D
3436,748593,D
296,989446,D
6029,765216,D
1631,465663,D
9992,669444,D
2680,17434,W
4015,728709,D
2778,881904,W
2253,534871,D
85,649115,D
2943,707637,W
5770,741893,D
7921,345724,W
5138,990116,D
9813,415540,W
1201,154276,W
7589,463845,W
3006,27329,W
4277,159407,W
2815,236263,D
1297,967110,D
3953,946497,W
2731,709672,D
5537,868805,D
7569,377142,W
2476,545487,W
9746,684417,D
7932,281354,D
5642,633387,D
7369,790785,D
3094,116696,D
7022,938501,D
7063,297667,D
2094,533518,D
9117,743220,W
3819,862575,W
3110,524458,D
3421,485120,W
8523,912911,W
8359,109938,W
4245,271412,D
318,618482,D
9782,917469,D
9744,56513,W
4831,965155,W
7477,537691,W
6904,986673,D
2647,751929,W
7530,750580,D
3146,298450,D
2087,367005,W
5419,368479,D
5447,841758,W
3883,633582,D
9840,378726,D
3458,326222,D
4797,572196,D
2268,313776,D
6982,108840,D
5907,537759,W
1116,727614,D
9410,737248,D
6386,198439,D
2340,53555,W
5227,791058,D
7229,151057,W
2294,214185,W
8024,380881,W
8957,726593,D
614,863020,W
8016,744277,D
7647,200966,D
1323,506562,W
7844,22957,W
384,478073,W
8756,229111,W
3325,37955,W
6186,538940,D
3709,274935,W
9386,406205,W
8131,88430,D
6256,818958,W
2423,324958,D
3197,439455,D
1241,775509,W
2106,573025,W
4988,215826,W
3696,926407,W
9783,597607,W
9826,647193,W
5313,240980,D
9974,19792,W
9928,295205,W
3287,791165,W
637,860506,W
7966,809643,W
6886,572992,W
2879,957983,D
3107,678437,W
3399,83145,D
876,649675,D
5269,102815,D
1141,681045,D
2435,43367,W
37,780979,W
9812,887385,W
7811,950993,W
6680,751297,W
6468,482941,W
4919,948503,D
5566,374849,W
2945,847494,D
3628,503350,D
8583,258576,D
8547,762939,D
3544,22524,D
3787,642333,D
5517,324211,D
1322,655600,W
5512,25641,W
8175,343079,W
8611,74001,D
113,595289,W
6044,623200,W
9561,641823,W
944,142926,W
7231,974726,D
4216,94850,D
6677,604022,W
2091,11272,W
6825,461304,W
7735,639038,D
2967,272120,D
3114,351845,D
7847,486569,D
2251,888571,W
1744,693791,D
6674,631924,W
4624,108813,D
8667,187985,D
2481,721870,D
4313,728725,D
9816,361757,W
395,168190,D
2728,946487,W
4513,448164,W
5273,57703,W
1528,894897,D
4454,565310,W
4633,123822,W
4303,747923,D
5903,831157,W
3698,875745,W
2129,74091,D
764,848136,D
4317,96476,D
8820,866181,D
1546,397072,W
64,657376,D
6840,776546,D
1475,271464,W
6424,416261,D
7120,360139,D
1130,123876,D
8827,421298,W
818,300867,D
238,731298,D
8275,839033,D
9239,831825,D
8485,611632,D
3668,22303,W
1908,615836,D
5504,816542,W
7000,793785,W
6865,634764,D
228,192763,D
1116,315839,D
1271,969365,W
9566,789898,D
2908,808174,W
8247,668942,W
4139,795861,W
8382,95369,D
561,427118,D
2063,560421,W
1427,236927,D
9808,883811,D
445,460388,W
9986,235932,D
2446,585975,D
2119,561173,D
6782,909745,W
3178,634243,D
1716,578629,D
9518,144554,D
3888,549933,D
5246,581815,W
527,487033,D
9839,351551,W
7266,333245,D
5063,851746,W
1136,640082,W
6005,384310,D
9299,145382,D
2879,982825,D
4980,759944,W
2727,16863,D
6565,865880,W
898,276978,W
3227,44345,D
3528,787217,W
6279,825768,W
76,483948,D
2955,139407,D
2883,287434,D
9097,847040,W
9262,208341,D
9089,625154,D
1547,367579,D
7119,9282,D
9368,918270,W
4775,113753,D
9388,853827,D
129,961626,W
8520,267654,D
1682,489836,D
8459,45547,W
6180,81154,D
336,219524,W
8624,604127,W
7856,467447,W
2312,950490,W
417,730477,D
2781,113345,D
6227,613909,D
7340,201075,D
706,637944,W
9223,126751,D
2894,823610,D
4817,261884,W
8450,2194,W
9273,754435,W
4751,487908,D
498,281600,W
98,51098,D
7860,243221,W
6535,728338,W
9917,754961,W
6714,571009,W
9041,918350,W
5436,157086,W
1404,603823,D
9568,145036,D
684,282425,W
385,417000,D
489,322727,D
8151,220444,W
3920,764873,W
4937,825969,D
3123,314277,D
1789,607476,W
7253,107044,D
8016,367692,W
7610,707937,D
6364,348959,W
572,207582,W
9887,32625,W
1379,130970,W
6853,155317,D
8568,158892,W
9873,838835,D
3036,805075,W
6593,524289,D
6504,365589,W
5684,372098,W
7755,86850,W
5724,123523,D
650,568095,D
2383,242511,D
972,62056,D
7136,173807,D
1492,957849,W
3279,699434,D
4644,191478,W
8047,881614,D
1591,601518,W
4558,270877,D
706,438212,D
2816,906838,D
5682,439776,W
6918,49606,W
7483,851059,W
226,393200,D
3418,686246,W
7422,195719,D
4402,913220,D
5718,895585,W
1941,656758,W
1727,647277,W
4491,739714,D
7057,676235,W
25,490743,W
9715,956614,D
3011,629602,D
3659,126172,W
4661,253052,W
7552,391482,W
9931,855103,W
398,342507,D
2244,53557,D
5152,723996,D
5641,74919,D
6721,697404,W
3154,745725,D
7896,126557,D
6512,75998,D
3136,909365,D
1375,189966,D
2671,924939,D
3507,391368,D
759,598336,D
4877,827159,W
6222,239659,W
554,285364,W
2676,132863,D
8314,585853,W
5951,677192,W
4358,205887,W
4266,558846,D
395,974320,D
4250,228421,W
2220,194281,D
3953,506261,D
988,642502,D
6578,716474,D
5707,480570,W
9295,903969,D
3241,16225,D
1347,936596,D
2709,957414,W
3438,995715,W
8294,453568,W
9185,41309,W
6643,384649,D
6352,434040,D
8262,833106,W
5407,349685,W
3955,446458,W
6234,459518,W
3756,831005,D
8714,168172,W
6143,493180,D
2986,473541,D
8937,962729,W
336,802170,W
1424,826950,D
7738,482923,D
2332,709237,W
7301,842110,W
1865,624872,D
9176,96174,W
3094,921519,W
5740,487986,D
7669,894707,W
7801,957062,D
4743,946920,D
3337,912544,D
3162,9590,W
5229,184378,W
4475,558290,D
1176,266374,W
7940,512669,W
3412,895327,D
6747,732711,D
1017,337012,W
737,193666,D
8722,559559,W
2651,578749,D
4702,846459,D
2023,193090,D
9939,362565,W
5526,229953,W
5649,763366,D
5653,707791,D
153,297879,W
5990,494297,W
474,236783,D
400,565684,D
9443,66981,W
3125,835187,D
48,352375,D
7239,38294,W
5866,684438,D
6235,313652,D
5339,224390,W
274,176835,D
4046,23270,W
1660,426344,W
4298,848462,W
2555,334716,W
5095,114412,D
2975,997746,D
6530,883808,D
7781,118010,W
763,619962,D
8832,664744,W
8743,763525,D
472,756007,W
953,257565,W
630,200235,D
6979,971098,W
9688,311555,W
8478,161266,W
6280,368799,D
1754,580850,D
7605,437796,D
2334,101895,W
6750,819701,D
3731,574494,D
3575,154167,D
1818,168607,W
985,342208,D
8356,786723,W
2348,563415,W
6484,904773,W
5725,298232,W
9404,313058,D
7891,556967,D
1932,711546,W
4443,118234,D
7288,753695,W
1174,607438,D
9760,662839,W
1068,73675,D
2866,122793,W
1890,913002,W
4241,371765,D
3420,918447,D
2997,627150,D
983,242677,D
6729,157385,D
2824,793160,D
4518,199614,D
7109,108140,D
4881,691541,W
2597,999162,D
646,901765,D
2044,151459,W
1481,928284,W
1724,628913,D
9142,954760,W
7134,903043,D
1103,863540,D
5130,757082,W
2859,766776,W
5698,264130,D
2428,732420,W
188,582453,W
6877,930372,D
8506,289896,D
7297,948199,D
6862,567552,W
9489,615538,W
3532,738846,W
3536,403774,D
9321,558192,W
2141,510811,D
2478,172392,W
6464,37504,D
3672,384033,W
672,584151,W
6298,64093,W
7199,445003,D
365,678063,W
2795,423499,W
6349,48427,D
3765,52509,D
146,426964,D
9294,556263,W
5370,840903,D
8494,948974,D
1095,463966,D
2171,424912,W
6520,535892,W
1467,419800,D
3745,34950,D
6851,843874,D
4984,336314,W
6168,722477,D
2981,300739,D
6917,619854,D
5779,851230,W
1305,685769,D
497,636397,D
7480,69690,D
6156,985051,D
7190,502519,W
4896,558004,D
1830,610543,W
8381,950775,W
792,690466,W
9023,106424,D
8806,380327,D
8291,913574,D
7319,851924,W
2319,746645,D
6240,738329,D
3172,934367,D
5422,202648,D
6209,566027,D
5412,540800,W
9307,461000,D
5555,364435,D
2251,314877,W
1546,784923,D
9239,543432,W
1409,658604,W
1188,393420,W
7190,208294,D
7704,245790,D
5599,566239,D
9873,765542,D
3912,690065,D
8376,850930,D
7640,192115,D
2990,735766,W
4710,917474,D
2628,872371,W
6047,168547,D
5948,643835,D
3073,799964,W
856,767802,W
7298,132546,W
2944,912637,W
326,547371,D
5696,349891,W
8831,839053,W
5948,905167,D
1567,334857,D
4420,345077,D
9219,667738,D
5572,696300,D
4157,81865,W
5101,68444,W
2359,765034,W
4184,901364,D
4703,838686,W
8996,211416,D
8602,478614,D
373,13613,D
7504,59512,W
1495,496357,W
3411,6624,D
9540,882989,D
9737,140841,D
4645,251922,W
9977,321081,D
1709,400981,D
5723,402248,D
8954,458172,D
4348,534518,W
3823,608243,D
4560,818234,D
6683,809019,W
8199,913964,W
3683,592409,W
752,475251,D
5038,280122,D
4434,648809,D
3972,485898,W
4026,302971,W
6086,574269,D
3894,246281,W
7541,317752,W
7121,477636,D
240,906182,D
6416,310185,D
5674,336051,D
2393,654346,W
3728,486883,W
1123,999167,W
534,210876,D
8268,756398,W
164,200960,D
3462,505502,D
729,743098,W
5223,847967,D
3875,109453,D
4289,396454,W
5804,150172,D
792,686177,D
6304,88553,W
3096,52440,W
7991,65044,W
1695,251367,W
4049,540261,D
6128,272783,D
1784,320337,D
6120,532263,D
3260,786473,D
7070,26373,W
5182,998935,D
3251,130296,D
2387,60996,D
5405,824312,W
928,126796,W
2265,158953,W
8455,130388,W
3151,960172,W
501,73527,W
4217,751263,D
6397,608773,W
4454,883143,D
420,71095,D
5107,486084,D
4369,817517,D
7057,669752,D
3565,629045,W
4612,41119,W
3302,698567,D
861,268196,D
7862,829103,D
6143,463449,D
1801,40244,W
1983,96212,W
3777,241911,W
4503,430218,W
6419,810246,D
7621,963159,D
9209,327376,D
5133,259796,D
7805,450783,W
7886,856818,W
9848,886402,D
4657,819614,D
8463,318280,W
6142,660849,D
9424,298357,D
5295,788724,D
8678,800481,D
7875,855173,D
7626,921345,D
4524,816799,W
1320,638825,W
4755,815993,D
545,158529,W
1943,678482,W
1326,784737,D
412,609536,W
1022,431139,D
6065,305419,D
788,362066,D
6045,782224,W
791,652747,D
8078,328836,D
5029,775119,W
6353,187831,W
3107,938687,W
6630,4957,D
7084,495274,D
5013,139989,W
9403,117317,D
223,847653,D
405,782845,W
4308,610588,W
4843,29817,D
4733,324430,D
6152,615593,W
9635,404289,D
2024,290870,W
697,64889,D
957,72982,D
2616,386347,D
104,301656,W
4898,923182,D
3677,99861,D
5567,818537,W
1551,813078,D
7306,206016,D
5904,534691,W
3407,138875,D
5811,794548,W
3711,256642,D
3384,687333,D
3364,534302,W
3616,513029,D
7983,34073,W
8179,58774,W
6934,188840,W
9177,398102,W
8705,824278,W
805,954136,W
3660,244308,W
707,387775,W
5423,344376,D
1390,416643,D
6773,672796,W
21,885449,W
2673,634328,D
3684,505594,D
7652,756594,D
7621,465083,D
8607,542357,W
6589,54757,D
8152,286516,D
1804,377044,W
5393,703420,W
2805,949108,W
1292,761117,W
288,740957,D
967,751612,W
8563,276918,W
676,502104,W
6268,739550,D
6484,78971,D
186,408999,D
9378,333613,D
5271,929104,W
7617,703733,W
913,932828,D
5413,337480,D
9583,662430,D
8277,419922,D
3465,899057,D
4791,178311,D
8855,2296,D
8321,109438,W
3604,903964,W
3872,537604,W
5615,677836,D
1623,588991,D
1814,917567,D
1730,102472,W
9383,154876,D
1284,415357,D
8673,569858,D
495,806800,D
11,230139,W
6521,637074,W
980,767021,D
6258,632586,W
9821,598792,W
963,816771,W
8926,76753,W
4470,268037,D
3719,699254,W
2465,393020,D
4726,872486,D
2782,104010,W
4721,227502,D
9842,495872,W
5398,813459,W
1920,559559,D
1147,388546,D
2730,253807,D
7368,803792,D
9783,969574,W
6888,681307,W
8000,91222,W
681,584133,D
393,111604,D
1404,700832,D
7370,227323,D
1430,566604,D
4192,7058,D
9286,810799,D
9848,284758,D
6075,323700,D
8348,153309,D
856,75131,W
8336,706615,W
8267,237105,D
380,516719,D
1034,929437,W
5728,301422,D
7526,815510,W
8032,902683,W
7088,201637,D
2846,425315,D
4542,304574,D
3666,313458,W
5289,497648,D
9435,741403,D
2501,296395,D
8049,606246,D
3215,29141,D
8719,235302,W
7720,453928,D
316,622957,W
244,550790,D
4042,930249,D
5572,473072,W
1766,68602,D
8084,530501,D
980,612955,D
8950,977846,D
7381,743013,W
1596,826131,W
3888,459824,D
6302,409169,D
5560,625575,W
9014,737879,D
1787,365357,D
2259,671103,D
9992,901476,W
7603,455083,D
6320,42789,D
6922,954334,W
2538,297453,D
6369,236427,D
7576,516496,W
579,493479,W
8406,26055,W
588,502983,W
2791,845027,W
9524,195805,D
7289,333807,W
4218,141214,D
3562,497610,D
2129,760624,D
8051,731103,W
7529,122915,D
1836,104676,D
4675,953696,W
6205,673155,D
1937,111163,D
9188,388194,W
6130,993114,D
3979,763324,W
9066,875501,D
2866,935203,D
3383,145661,W
3370,802959,D
3581,861864,W
3380,668226,W
2375,370510,D
5081,155967,D
3578,266171,D
1907,330624,D
9199,973303,D
511,300675,W
8355,93684,W
9719,354186,W
5506,413651,D
7659,487949,D
9504,48233,W
7147,660508,D
6273,163084,W
5639,86761,W
7137,290739,D
9612,129318,W
1890,68709,D
4408,793201,W
5617,565558,D
5814,198138,W
7329,429819,D
8547,3177,W
8530,785274,W
2641,23910,W
1330,203377,W
3991,470638,D
7265,682137,D
765,648230,W
7501,906437,W
6354,611598,D
6704,333668,D
8734,810889,D
3001,796817,W
4076,60947,D
5588,771271,W
3507,132885,D
2928,483176,D
8965,840179,D
541,688045,D
6342,452244,D
5505,99650,W
6066,39252,D
9078,867804,D
1255,85688,D
4581,800240,W
8917,62925,W
4300,951556,D
1054,929657,D
9292,41899,D
8186,229900,D
75,663983,D
2208,321439,D
7597,834080,D
2223,211773,D
1879,86918,D
7286,259478,W
4515,517215,W
9537,575903,W
6971,566549,D
6664,571071,W
4571,625505,W
1408,163884,D
4152,455268,D
6438,717845,D
2254,334255,W
4074,346541,W
4321,43566,W
5831,437999,D
9764,818822,W
3581,129561,W
7148,427434,D
1694,616078,D
703,4839,W
9050,416691,D
8004,434664,W
6366,441999,W
6730,864504,D
9337,544703,D
2152,17021,W
423,633468,W
3564,230052,D
1305,883739,D
1320,528156,D
2693,647540,W
3780,163098,W
5995,417910,W
3814,828656,D
8195,78638,D
5092,693320,D
2894,888588,D
2118,442613,W
1731,113314,W
1190,997725,W
4026,750295,W
7813,544034,W
3595,579902,D
4794,370149,W
4716,633107,D
6575,248953,D
6747,725748,W
4601,345946,D
1782,476320,D
3422,267298,W
9351,86055,W
6325,856266,W
7094,459111,D
1285,961436,D
8548,456008,D
1126,576283,W
3090,562684,W
6009,427876,W
5035,853716,W
9818,923278,D
6163,852834,W
2844,142820,W
986,294063,D
7596,999529,W
9832,962322,W
6672,788755,W
2968,827435,W
2911,668071,D
3946,498869,D
7243,348210,W
27,227865,D
2666,938619,D
6972,208828,D
6324,614168,W
8244,916031,W
8065,229482,W
7441,628723,W
3630,366467,D
2426,144776,D
4436,132132,W
4163,457295,D
7858,141855,D
1227,629021,W
2499,261574,W
3846,937890,D
4869,413379,D
6760,832681,D
7606,235177,D
179,25970,W
6083,828547,W
6607,812471,D
3301,695749,W
1745,607868,W
5342,36042,W
379,88164,D
2520,466546,W
8237,848483,W
6692,810730,W
1955,293248,D
6864,918600,D
5427,530761,D
1378,467242,D
9934,71423,D
7607,380851,D
4114,715619,W
2184,182975,D
7460,32260,W
3265,22988,D
9323,810878,D
9874,444247,D
1780,753487,D
1485,63642,D
5080,823952,D
2832,183571,W
1162,843932,W
9324,739291,D
5574,399071,D
5417,822729,D
6651,111582,D
8601,22315,D
3111,92364,W
6236,31820,D
7644,313769,D
8952,84627,D
6837,429083,D
5681,595345,W
9201,324008,D
5146,176491,D
9099,364651,W
4281,147826,D
3403,36620,D
5674,216833,W
2285,299460,W
3218,25317,W
2911,605008,D
2960,324866,D
3402,358622,W
6685,487497,W
496,966509,W
7007,172334,D
3709,135102,D
3456,51749,D
2959,591309,W
3340,620749,D
3546,126742,D
5002,226261,D
7880,506715,W
9629,462575,W
7737,496421,W
9006,369055,W
3737,560358,W
7433,389328,W
1917,865541,D
9358,803490,D
9847,639371,W
55,962118,D
3229,315136,W
1115,936849,W
3132,914122,D
6006,264771,W
8558,538055,D
8987,860507,D
3797,51439,D
8155,460406,D
3435,690346,W
5539,739488,D
6938,107818,W
7137,343017,W
9690,516258,W
747,276386,W
9264,785323,D
633,896094,W
6475,716320,W
7799,67537,D
4385,96234,W
4055,147825,W
760,417581,W
6563,124878,W
2076,870250,D
3072,424618,W
1423,325261,D
5875,671122,W
7824,478627,D
87,792484,W
1327,420162,W
6181,780065,D
8392,636108,D
6936,189075,W
8683,221871,D
4962,567021,D
8015,462245,D
2624,415237,D
770,147070,W
9599,401775,W
4896,953582,W
9372,637898,D
8787,908944,D
9310,744173,W
5040,926571,W
2254,892461,D
3876,132981,W
4856,676590,W
1289,927244,W
2657,98198,D
2000,10930,D
6812,967811,W
7002,872049,D
3414,759445,W
4954,323902,W
5131,564356,W
3046,233235,W
5580,149652,W
7905,458683,D
3149,445695,D
5417,822146,W
3610,38622,W
8155,627895,W
6397,779876,D
4638,491888,D
2141,159282,W
6535,567181,D
2565,395360,W
2315,467669,W
7496,626672,D
3340,849614,W
7717,244194,D
9103,671057,W
3976,631054,D
6022,803323,W
2599,212612,D
2037,545889,W
4299,351756,W
7105,108169,D
3588,887957,D
8539,272098,W
8922,832690,W
4586,310081,W
5387,527676,W
6167,54441,D
1144,661914,D
2190,589587,W
1637,373189,W
3713,594473,W
903,694321,D
7095,176081,D
5360,407485,D
3865,764235,W
1768,193111,D
7308,355006,W
5661,354172,W
370,252479,D
4109,952147,D
7147,343632,W
1428,798191,D
2433,483989,W
423,529988,D
244,152160,D
1920,881920,W
8878,595495,D
1226,347544,W
5698,864873,D
3575,555452,D
1682,96218,D
4144,636780,W
9432,93168,D
523,235154,D
3556,602972,W
8255,87476,W
7727,266972,W
8361,843073,D
8108,236591,D
9577,343609,W
2087,924221,W
6975,255089,W
8847,215235,W
5819,472980,W
5770,230807,D
6212,818703,D
8700,102414,D
2788,619559,W
8140,994044,D
3921,961560,D
248,292007,W
780,457483,D
6852,984465,D
3185,885474,D
5096,547055,D
4301,466530,D
5269,841580,D
6276,317636,D
2369,43655,D
9306,850871,D
4354,196345,D
7830,501595,W
6927,56294,W
1762,390032,D
5974,565868,W
4735,559868,W
2762,330034,W
8400,9720,W
3295,487245,D
883,616945,D
3551,878121,D
4120,260504,D
6912,354216,W
6377,773676,W
8971,170377,W
6825,235744,D
9556,868579,D
3998,876609,D
3549,351802,D
6097,508539,D
6227,626061,W
1573,817469,W
6945,602695,D
6125,94381,W
7813,635841,D
5158,719134,D
6716,264841,D
5152,969192,W
1259,505439,W
7490,708219,W
338,826850,D
553,379664,W
472,124485,D
4849,926552,D
4138,515736,W
603,848808,D
5798,14363,D
4441,100874,W
912,501728,D
8674,121869,D
9353,101766,W
4104,497878,D
6597,896779,D
8986,850341,W
8821,355366,D
7953,188232,D
3093,991472,D
251,628029,D
5575,177301,D
4925,316311,W
1486,159905,W
152,741075,W
1921,824990,D
1906,559092,D
5098,314557,W
9864,261758,W
768,467432,W
2396,310691,W
2888,579204,D
2178,502447,D
1066,175249,W
5379,801807,D
6672,553532,W
9026,879639,W
6603,404711,W
7370,672616,W
9541,197240,W
9809,300794,W
9500,946483,D
1682,205969,D
5179,393697,D
7557,129627,D
6319,409301,D
6419,309456,W
2142,528073,D
1409,805721,D
5581,735452,W
9129,821993,W
6546,652849,D
5415,692326,D
3410,796394,W
5804,891867,D
6659,341739,W
2823,729028,W
2994,831232,D
9495,496350,W
5421,26400,W
9881,629498,W
3324,921799,D
7781,804418,D
3613,905652,W
9105,706728,W
4223,126088,W
4240,252526,D
3912,630321,W
5712,673456,W
1740,685360,D
2275,277817,W
1770,831274,W
1869,205827,W
6993,931794,W
9217,422963,W
6232,536531,W
9656,102381,D
660,777219,D
2963,995012,D
1219,779424,W
9969,545874,D
58,660170,D
3522,194700,W
8262,410444,D
2305,346288,D
3831,410451,D
9513,267259,D
1163,523340,D
9967,343159,W
1986,164434,D
3213,645284,D
9158,954165,D
6622,340862,W
9687,533757,W
4174,475293,D
5936,779378,D
5027,183393,W
9486,833759,D
2304,353860,W
7873,306925,W
93,613793,D
4908,298781,D
1001,794214,W
5064,125401,D
7378,879849,W
2463,246044,D
7643,621631,D
7247,392259,D
4735,957948,D
1963,230571,W
8504,67978,D
5580,927153,D
1474,34907,W
1399,303858,D
3342,271365,D
9812,885440,D
1282,797505,D
2065,957066,W
8902,819765,D
9056,573633,D
5739,471615,W
7664,359225,W
312,741894,W
2847,488984,W
2918,972531,D
4877,881,W
8273,391396,D
9162,56203,D
6586,539036,W
9066,560925,W
4666,982681,D
6354,7423,D
5247,59976,W
3061,837593,D
